Income,Customer_Seniority,Numwebvisitsmonth,Id,Total_Children,Customer_Seniority_Days
107598,2012-06-15,8,761c0f32-ac35-4671-8499-52c0ff63eeaf,2,929
137175,2012-06-05,7,fdbc8bb2-5d72-48c6-8818-1d06334ac93d,3,939
115040,2012-05-22,14,80d300ba-687b-4137-8fbf-cb0f2e1c895e,3,953
106713,2012-04-27,14,a4b62d11-bb69-4bc7-9532-656fbac62eb0,1,978
34510,2012-12-26,32,52123888-e07c-434d-bf73-25ebb8640b03,3,735
8925,2012-02-26,25,113c88fe-4c3b-4643-9164-cf726c2fbd9c,2,1039
55496,2012-06-23,26,8706a4f4-2310-4a45-a9a6-401c6b172850,2,921
29079,2012-04-08,30,f25ea710-71eb-4f83-8f45-00b806c3d3a0,0,997
39023,2012-11-26,18,31dd60dd-7b54-4164-bfec-6125a0c419aa,3,765
177743,2012-02-23,17,9dc19f13-eddb-4723-b002-62fd6d394b60,1,1042
13287,2012-05-26,13,2f1caf46-d1c9-49c3-9359-bf490c1fb9bd,0,949
38155,2012-09-04,18,655204a1-7ae2-4d31-8ac3-158b0d1605c0,4,848
129547,2012-06-22,23,587e12f2-b973-4c42-94f3-5090b77c3d67,4,922
32391,2012-06-09,11,351402b6-c4c7-4f72-98a7-c2aaa781ad86,3,935
38910,2012-09-19,27,479d26e9-168c-4191-b698-ac475af8fd49,1,833
43711,2012-03-22,31,a2e478ec-7463-4d87-ab3f-8dbedd1a6998,4,1014
77311,2012-08-24,10,42075465-973f-42e7-ba3e-8f7b216298a2,2,859
41716,2012-04-15,20,a3dd2d90-caf5-47fb-bdb3-5731e2933dde,2,990
90713,2012-02-04,26,5fc5245a-4944-4411-9cbf-e52532215237,4,1061
58499,2012-07-02,29,b549b93d-127a-459b-ac12-ae7ba102dc60,2,912
87224,2012-05-12,29,16a49c1f-6ac6-415f-a957-98264482c063,1,963
28391,2012-01-21,2,8013d970-87fb-4cea-aa49-f3b24fa4cc7e,2,1075
12419,2012-03-04,5,3f868efd-4d9c-49bf-85de-47ba27b250b7,2,1032
46478,2012-08-09,15,761f8396-1840-4063-861d-8434fc78dcd8,4,874
71518,2012-09-05,13,62be12f4-3140-4437-8092-77699bb2cb6c,3,847
42046,2012-07-05,1,c7781ed8-9672-46c1-8a5c-fe839c6ac3c2,2,909
81863,2012-08-14,12,d688797b-100d-4f37-8884-a0e3a416af5c,1,869
83251,2012-06-28,24,bfe0f6f2-5c32-4e2c-a2ef-2163f242de15,2,916
50641,2012-01-22,21,acdddb32-e7cc-46c7-82b5-223cec00a4ab,2,1074
59077,2012-07-14,8,bd6d6432-8e46-40d2-bc67-1cb535a841c5,3,900
53940,2012-09-24,17,0f59c2d3-cea0-42bc-997d-d32e36b523e7,1,828
28995,2012-01-21,7,2512b73d-0943-437b-8050-d8d0ee6f7e89,1,1075
179913,2012-05-25,18,dc0183e8-5452-42c3-84bf-28d8e9392fef,2,950
56331,2012-05-18,11,10b2a3b7-82ed-40ca-be64-159d6a5934cb,4,957
174660,2012-01-03,28,92668d28-d767-45e9-a2b2-6a675d35aa16,3,1093
132387,2012-11-04,12,10a0c862-ae27-4b92-b074-86b30d9e0e0b,1,787
145325,2012-09-11,28,a6fa9b81-9957-4b1c-aad8-883eaeea7763,2,841
148876,2012-12-21,22,60489d9c-4027-48c2-a2af-82d29670c7c9,3,740
43050,2012-06-27,6,a9c2b0c6-2fe8-4429-b1ca-8f9c1df18436,2,917
116974,2012-02-09,27,93109d50-86e8-4deb-82af-46a7090cce47,2,1056
25275,2012-06-21,26,63de8753-f168-4581-a3c5-7442db3965cb,0,923
120103,2012-02-12,26,6420c2d6-e443-4cfd-b339-42d2e69821cf,2,1053
141208,2012-11-25,22,01982955-fe0b-4aab-8cc1-4eff38be8c09,2,766
31121,2012-10-13,28,806f2c77-41b4-45a7-a8c8-61b781cdc150,4,809
123838,2012-02-06,32,6568e6f9-07b7-4726-bbe8-1cc8c885ead4,2,1059
159240,2012-07-26,27,5f7478a0-caef-4e4e-b82c-41af4c3750cf,2,888
121980,2012-09-09,18,9e023430-aa39-47e6-a639-d28866efdfda,3,843
80604,2012-06-27,3,acfa3804-577f-47fd-8976-b352c50f4c72,1,917
88162,2012-09-27,32,40b4d86e-0f85-45d8-8af7-69f98884a66d,3,825
76674,2012-03-15,4,43a1b0f8-4291-4ede-8e09-f5e6e2848996,4,1021
54364,2012-04-28,27,523d1fe4-5d56-4fd8-bad7-fcd0a8e9d673,1,977
104256,2012-03-20,23,33c5738d-c60c-4821-ba05-91b2b586fc28,0,1016
143580,2012-05-26,17,1e6c5e91-673b-408c-8777-db384db380e9,0,949
61734,2012-11-09,16,85093531-19a6-45d0-a1c2-1cb2884abb4e,2,782
151318,2012-06-17,22,c576f340-6489-4fcb-a1b1-9b577f98304a,2,927
87078,2012-11-30,29,cb4774e3-06e9-48b2-ba99-4d8ba700da8c,1,761
122322,2012-02-20,26,1322f434-ed55-46dd-adb8-f48ef844bdb5,2,1045
64093,2012-10-01,2,89be8347-d5ba-4bfe-abb6-d62ba0c3ea6e,1,821
72546,2012-08-03,28,69233225-b88f-4428-99ee-63ba22557c30,2,880
34699,2012-01-08,5,ff689375-61b8-4f0c-bc2c-aa864cb8bbeb,3,1088
69400,2012-05-04,1,b3ba1881-2d3f-4133-9764-858010f0ffcf,3,971
100549,2012-12-18,5,dececcfe-7347-4c03-8e73-9938f195e445,3,743
171514,2012-11-27,13,ea4afa40-fcc1-4411-8804-7b2dac0610ba,3,764
56120,2012-07-30,29,52d9210d-5ff7-453f-b065-dfa530c7d1cb,4,884
44312,2012-03-18,21,6da5d1fd-8aff-4479-a863-dc15bf7e788b,3,1018
62929,2012-05-27,3,916addbe-5dd1-4a62-a385-1a1c21c5c85a,1,948
175154,2012-03-27,8,1b30150e-9a79-4c27-b55e-407c823f735c,0,1009
83517,2012-02-18,24,0d01fc7d-32ab-455b-8873-4a64b0c90d74,3,1047
87901,2012-02-19,14,ab1b2e13-793b-41e4-b7da-90a3dacf0ea1,3,1046
176438,2012-07-01,22,2fc84724-a8f9-4076-93e3-bfb64dae3777,2,913
143465,2012-04-01,27,f14ef3e6-e8ab-4ca2-a70d-fc54b0a9650c,2,1004
57758,2012-06-20,12,bc13a78c-6014-4bb2-b852-8ab67386cff5,1,924
103572,2012-11-10,10,9ffb509f-41bf-4f8e-a776-54c1c4dddd62,2,781
20799,2012-03-28,31,98a31cf8-3199-4d1c-9e64-59e731e273b7,2,1008
66954,2012-12-06,5,3778ec1c-6e50-472d-bd57-b4bbcdd005ba,2,755
38931,2012-11-27,32,f1fb808e-d871-4eb3-91f3-2ba863850c94,3,764
20130,2012-05-24,23,d472de73-ca73-420f-98d1-869abbce1beb,1,951
76300,2012-04-16,23,a1fbddda-b65c-4236-bd04-53b4bfe3e7a9,4,989
123636,2012-06-10,31,b2e82574-858a-4df0-8b84-de53dcfaac2e,2,934
173765,2012-08-01,2,3350e9ce-2b7e-4d2f-93be-6cd6145eee36,0,882
76594,2012-09-06,2,833e5f08-135b-40d3-82b9-ee9ad880e46d,3,846
162537,2012-06-07,13,fcf4a355-2850-40eb-9c58-ea17618d4905,2,937
15356,2012-05-31,23,aa16d36c-4c2f-4367-81fc-a40c07890517,0,944
47049,2012-10-31,5,0d60fb43-6ed5-4e7d-a5e1-48fa3a75e6eb,1,791
66456,2012-09-25,17,db2909e7-065b-4efe-8845-7e27a288262a,2,827
165224,2012-12-09,28,90b39722-2c24-4ad8-b2c9-a31d51c81ee9,2,752
65671,2012-12-22,19,8a24694a-b5fe-4d00-a947-6552903dcad5,3,739
41831,2012-10-13,14,db39986a-278f-4cd4-be4c-d125038bdc61,0,809
45022,2012-04-18,31,f2ac3afe-caa3-4a1a-8218-b75d7f62a084,4,987
121426,2012-03-30,28,4fff2eb4-31f0-4939-ab37-a0ad42b719d5,2,1006
20335,2012-05-22,22,c8bd93eb-2a80-4129-9452-3ca38ba5d5bf,3,953
166649,2012-10-23,20,1e2bc6f8-bbe2-40d3-9da0-6dbc36f567d5,3,799
42800,2012-09-14,17,89b99e86-c786-4fe8-9a2f-017ae4963e25,2,838
88491,2012-03-27,29,ea1d1faf-b182-4464-bfcc-9ef76ad68662,2,1009
75815,2012-11-23,6,ead69a98-88a5-4df5-b3cf-848c9ac26b96,3,768
164394,2012-10-01,31,8c080434-c94e-4e81-8745-f6929c4775e1,2,821
144342,2012-10-11,26,6f1e6eba-da22-4442-8544-2a5e3e349331,1,811
144111,2012-11-09,4,5b7503db-b177-401b-9522-cd2edea8eec0,2,782
149815,2012-06-30,1,96cef1f3-123d-4ac5-821f-a5fc897a3043,3,914
87272,2012-06-21,9,8f55fe10-f599-4743-8807-29e22465593c,3,923
146802,2012-10-20,8,5c24179a-c68d-4e80-89eb-4cef6c35e52d,2,802
146496,2012-08-17,6,557f417c-6442-4962-824c-091a62143870,1,866
45729,2012-11-25,6,619dc144-9bd1-4301-8e88-802ddaedb4a1,2,766
137427,2012-06-19,28,862c2ff5-e7f2-4609-9f28-69c829769267,4,925
94722,2012-11-24,24,1f7481f2-955a-4945-af66-9eb62e63b474,0,767
96911,2012-11-19,24,04705a19-fe4f-4269-8ee7-59a84ecfbbf0,1,772
146094,2012-11-14,21,6e32bfbe-40cb-45b9-9e3c-8ad75deeba4f,4,777
47397,2012-05-27,20,64d4b78a-0f28-415a-a061-0aa042910e76,2,948
66865,2012-08-28,28,acc0526e-6422-4c2c-984c-dce5ec88184f,4,855
166908,2012-12-25,26,8ca66128-f407-4112-9420-f698738c7a67,1,736
86277,2012-02-11,19,0afa5d43-a369-45a5-9e29-7ede4f686817,4,1054
6794,2012-01-28,5,36f28011-900a-43c1-8b36-84ae1338723b,1,1068
75655,2012-08-28,21,c9d816a1-4b51-4a62-a6a2-740eb01b6740,1,855
9855,2012-10-15,21,d74f919c-69ae-4e8b-9d69-c03154e52843,3,807
10117,2012-03-04,5,754a787f-b4fe-4026-81bd-a9670345e7e2,3,1032
66296,2012-10-31,5,77804e6f-7537-4a50-9477-5d713331476c,0,791
50486,2012-04-01,28,6b87de90-5381-4089-a9a2-0406c2838c2b,2,1004
118305,2012-05-30,20,a65b033c-b755-4c64-adb0-b48c212a1911,2,945
79786,2012-09-17,11,cac1e56c-380b-48cf-81ff-030f1fca7f15,2,835
134485,2012-07-25,21,f83325a7-a019-4093-906e-742c4131019e,4,889
160900,2012-05-11,29,d8dab372-e0e2-4c8f-a50e-0c564189d490,2,964
157058,2012-10-02,3,973f5245-d70f-4af9-8647-6a63e476615b,3,820
26702,2012-01-03,20,bc52489d-fb48-42dd-b128-d2b2021812b7,2,1093
78371,2012-02-06,4,f7940cf1-3e80-42c0-83cf-b4d9c6c81869,0,1059
122281,2012-06-05,1,80f3fbcf-0ef7-49be-a8d8-a361462ba113,2,939
93420,2012-12-02,16,acaae9aa-1614-45fa-a05d-a9dadc68206d,2,759
144303,2012-10-31,21,b1515623-988c-4c66-a397-df65c23068f6,1,791
66094,2012-02-21,32,c5350efb-d81e-4b70-93a3-36752dc3f739,2,1044
62305,2012-12-10,20,93e954ad-f0ab-4ad9-a1ab-1fec6a046a52,2,751
99764,2012-08-30,11,923a7c4d-78c4-4536-9312-0557b87fc04c,2,853
173095,2012-10-16,10,e72df9e3-8486-4e39-9bdd-71305512e9b0,1,806
84131,2012-10-20,20,52c78d39-027a-4031-861a-ba721f59bc1c,2,802
149008,2012-10-28,30,d023775a-08a2-463f-9b98-2c9858ee8ee4,1,794
137028,2012-04-11,3,8febd4f9-ce7b-4f12-aa7f-d5860a8cc077,1,994
26955,2012-06-22,4,425208f3-be0c-4fc5-ab78-320c5e7930e7,1,922
130869,2012-01-04,12,f6261c3e-0d83-4318-9edf-62cccd866889,2,1092
84718,2012-06-23,6,54075c6b-279d-48eb-b8c2-a7ae087fdeea,2,921
12318,2012-03-25,14,19b73f6a-3675-4480-b0cb-0fcd2aa34c91,4,1011
136739,2012-09-01,22,3b3a5160-5ec0-4d3a-b16a-13b93badd9d5,2,851
134077,2012-12-24,29,abe7cf69-e384-47ba-a75f-f8b0b8be1e9a,2,737
32425,2012-11-09,30,df3962d8-2bf9-4870-b087-e9afcb6a2bd7,2,782
81972,2012-01-28,12,db9a9088-7808-43bf-b81a-fd99d8af660f,1,1068
175967,2012-01-22,3,13ed59fd-ab68-4cce-b11c-7f207119b9ac,2,1074
110103,2012-06-01,13,b76d39ab-7eb4-4312-b966-ef527c6cc6de,3,943
99191,2012-01-26,2,abaf6cde-9b73-4a1a-99e9-83d1ff1b73d0,2,1070
26354,2012-08-09,27,d702d10a-27ef-4a9c-a02e-6b5588bcedee,1,874
20070,2012-04-28,27,04ee504d-9839-4e44-94ad-c0c9b86e07ec,1,977
21772,2012-09-28,30,87602fbe-099f-4442-b96d-a84f0083094e,3,824
62033,2012-10-19,18,43361fab-cfe1-4079-bda2-d8e2df1b9581,4,803
56067,2012-05-08,10,7e177e0c-5959-405f-a65c-9ce55c2cbe4b,1,967
157382,2012-01-25,26,c53b8548-5984-4049-8852-9a1757c55ad1,2,1071
28279,2012-07-01,28,b282c756-b050-42f4-aae6-02a764765ef3,1,913
118872,2012-01-09,4,101995b1-130f-49cf-bcd6-b41f58b21afc,0,1087
148215,2012-05-27,9,23d6c5a1-f3a4-4f9a-ad35-daac769c2193,1,948
95105,2012-05-06,1,51faffe2-b416-4126-a500-ae05b9ee03e6,1,969
42856,2012-03-12,10,d03e1579-f0fa-40aa-af95-677e8be9319d,1,1024
90186,2012-07-20,32,53e90db0-166a-4d0b-b624-c4d76249a7cf,0,894
51120,2012-10-29,6,d0411ac5-fa84-4050-9f27-4c47c6ffc51e,4,793
108077,2012-03-08,23,fc517d7f-dc2a-4a6e-816c-38da88da9288,3,1028
17108,2012-12-31,18,e25f022d-1e76-42a1-b465-a49ad31302a2,3,730
50136,2012-07-18,15,6d788e84-3415-4fff-a2bb-acac783a8ce3,0,896
75117,2012-05-27,16,74591829-4cb1-490e-8ef0-75175d994aee,3,948
40945,2012-08-21,5,0f013999-6278-4918-93cf-579d4396de80,1,862
82355,2012-05-04,10,2e4e0ff8-05c2-4ffb-bbca-ab535f01356d,3,971
11088,2012-08-23,8,d01e93b7-d0de-4056-b28f-96816a462907,2,860
108321,2012-12-24,8,aa8e341c-7e53-48fb-98f1-6517559ae68f,2,737
43568,2012-01-03,22,e2c1c6d7-2d71-4da4-b2ca-177ca707084c,4,1093
130780,2012-01-07,31,3068ddad-2817-419c-bd1b-e9ff03aa8811,4,1089
135937,2012-02-26,32,bafc5d26-d582-44a5-a7d4-5f304258d0c6,2,1039
48924,2012-05-11,16,d3b69d66-54ae-477c-8003-4d132624bbd3,4,964
127468,2012-06-30,5,137bd5bd-794e-45fb-b1d3-bab67abaf72d,4,914
151091,2012-03-22,21,3aa2178a-5c45-43e6-93a1-679af3205ded,2,1014
54176,2012-06-13,25,a5e95e0e-76ac-4d79-a1d7-0ad810589e0c,1,931
38530,2012-04-04,31,f90cb4f9-7e78-4775-a677-66e66306cd99,2,1001
94670,2012-06-14,1,9c3e4096-4a94-4301-85db-ab409c4858b7,2,930
150249,2012-02-15,13,85c7bd73-b393-4887-809d-12d34a862ac9,2,1050
57876,2012-09-18,13,c462763a-3b9e-4ab3-91b6-be459f9a8f2e,0,834
126035,2012-01-25,31,e1d46957-38a1-44da-be8b-5b9ea58a76da,1,1071
110398,2012-03-06,17,934bc348-7fa9-4f04-824b-730e263742ee,2,1030
161641,2012-08-31,12,246f2099-ef27-45d6-b2d1-02e0915e8495,2,852
176397,2012-09-22,16,975b075c-c2dc-441e-bb4b-285446204739,1,830
81552,2012-11-18,10,fddec092-036a-4ea2-a392-273de284bc71,2,773
39932,2012-04-19,2,7d4172e3-80f0-4b5d-9bab-87d03805931e,1,986
14912,2012-04-23,25,7d40852f-d02f-43bb-be0b-9d712cf0d0a7,2,982
25025,2012-08-06,11,7fc07bd2-9a78-4703-9668-be3db28315e1,2,877
75582,2012-03-23,21,dd05cbec-9295-46d1-b067-7230fa90a425,2,1013
57290,2012-04-19,22,a38f7f14-1625-41cb-b835-f418e3a0e80d,2,986
103327,2012-03-13,4,265cc091-4779-471f-9793-1218f5f91449,2,1023
115990,2012-04-12,9,fde10640-522b-49b6-92b8-4830462d6cb0,4,993
164390,2012-11-04,22,fc52886e-12d2-4663-9c0d-8179e54ef14f,2,787
38445,2012-11-05,23,6ce60950-e0f9-4156-9d05-a372740d05be,1,786
69510,2012-12-31,2,4e3f0c3e-380b-4b18-be69-164127ac2939,2,730
97338,2012-02-24,32,710cd7fd-1112-497d-be7c-a52fd2d895d5,2,1041
40567,2012-09-05,7,47503b1f-6bfb-45c9-bdd9-788d1ea6baeb,1,847
68734,2012-01-09,9,9eae8ee7-a67a-443c-826b-b2ff2436e344,3,1087
88018,2012-12-28,8,e96baecd-36fd-4124-8c3c-983284d0d711,4,733
90602,2012-03-14,19,e14dddc5-dd77-47f0-93d6-f9d212e9284e,2,1022
76123,2012-11-04,4,bcceec98-4fea-421e-9bcc-ae1cb5fb2f9e,0,787
122075,2012-04-08,14,25aa5ad6-30f3-4bd3-b3e9-2a56659f3bcd,2,997
180321,2012-03-27,5,7e036c1c-edbc-4f5b-be0c-3b0e52b5da78,0,1009
64261,2012-07-26,13,2ff3af5f-41ef-4368-942f-bbd0d74aaf40,3,888
66591,2012-09-07,23,c1559b72-4d0f-4941-b644-c11f68e54ad6,1,845
52036,2012-09-25,3,492983d5-bcd5-4124-b497-11be80237d0f,1,827
128677,2012-04-02,7,0fd8d674-5edd-4272-bbb5-b41182c2f92b,2,1003
151434,2012-03-30,31,501e7a50-48fc-40cc-8fd5-2b4eaa7cd0c3,2,1006
77740,2012-05-10,27,bdfc8b48-4622-4aa7-a3f6-4015225edef1,2,965
66100,2012-08-03,26,8e5fc45d-9764-4648-b5ed-03fcf23b3d67,3,880
65586,2012-02-17,31,a639d4f6-44b6-4364-8964-19cd7be0dc23,2,1048
8294,2012-01-25,2,cd635563-211c-48a4-b621-656194919903,2,1071
132794,2012-04-25,24,208904c4-ca89-47cd-8660-0b9f0f0e6a6f,1,980
19897,2012-06-21,25,f6705a96-5727-4d35-bf57-ffd34ebba94d,4,923
168757,2012-06-25,5,e123fb2e-50da-4d5f-97c2-1bcbf810c588,0,919
38325,2012-01-28,8,4602c61e-2c57-4d3c-ad36-5ced6d187d22,2,1068
75552,2012-03-31,28,13f963d4-5c24-4963-b28c-9e33e4588b5f,1,1005
174646,2012-05-06,20,15efb8a6-4c8b-4e71-8807-9aabf9fc3bd3,3,969
75906,2012-08-03,14,f124e9d4-c977-4d34-91e9-3d423d9f509b,3,880
179241,2012-09-15,9,9ed2f4f1-1c10-454f-b4af-2992cc35276c,3,837
29465,2012-12-26,5,25da0912-8609-4090-9a79-5fd7542298a3,3,735
87165,2012-07-23,4,8538f748-4497-4390-8eee-eb3f35c6cd5d,3,891
124473,2012-05-05,32,347db05d-2cdc-4a02-a89e-565161b62e8a,2,970
12137,2012-02-21,26,a21ed774-0312-4365-8968-8f0d049ad9a2,0,1044
126675,2012-02-25,6,69638df8-c41f-4215-9670-04140bccc0f6,0,1040
20640,2012-01-07,1,11131e61-7fa9-44a3-ae15-9f27a5c5880a,0,1089
176188,2012-07-10,16,1922c740-bde4-411e-b973-ad2024f2f46f,4,904
121574,2012-11-29,25,dfb2adb6-3042-4cf2-af86-43ae5dd1e95c,3,762
154217,2012-06-21,21,3c55c07b-1e8e-415a-8b89-09bb375f33cd,4,923
52607,2012-11-16,14,9bca29ac-fcc5-4469-9036-dd6f256c809a,3,775
130592,2012-12-31,24,513ffc38-ca3c-4460-90a5-10d6c0149f27,3,730
154158,2012-08-25,6,fdfd317c-0921-43eb-86c2-dc909d33701d,1,858
144598,2012-08-07,23,69f2d732-4577-45de-8208-4eefa7a51a03,2,876
118001,2012-08-17,24,8a88b3bd-b521-4f8e-8221-c1817a6b40ed,1,866
68904,2012-08-09,27,81d5d7d5-5c05-411b-9924-f32f430582ac,3,874
30234,2012-08-31,25,928114c8-88e4-401e-9f23-1f953a5fee8d,4,852
128933,2012-04-19,8,cbbdd863-61df-4515-a90e-8ee64e7da355,2,986
29930,2012-04-08,10,f332a781-8793-46b0-9d61-571d86440713,2,997
121451,2012-01-25,29,938bb7f2-1b18-45b5-a9c5-79c50fcdb0b5,2,1071
117487,2012-08-03,6,3440ba21-6e9a-4066-b91d-2eff28e1e6b9,4,880
135390,2012-04-15,19,d2ab6879-d3a6-4775-88b8-ee984669a3ca,2,990
37056,2012-10-10,26,71a7049c-22e5-4884-89e1-f2e44c165ce6,2,812
101650,2012-03-09,11,54b7a3bd-0947-4695-bdf2-f4357c62d106,3,1027
52314,2012-08-19,11,d3388b0c-abee-412f-b472-338f90a19e12,3,864
59821,2012-12-08,25,8a22652f-8085-4d99-ba27-89a6428fac5b,3,753
47431,2012-09-05,31,0b51757c-205d-4378-8f84-240086ecfd47,2,847
137546,2012-05-19,15,e4075f2a-5e2b-4301-84c1-a24ec49beb6e,1,956
42492,2012-11-16,2,c4dc6c74-8ed8-471f-9eaf-3cd306b054eb,0,775
13709,2012-01-04,13,d0789365-1eb1-41b0-aacd-d32987881ada,1,1092
130229,2012-07-16,31,edfe12b0-234e-42b6-8c3c-9a7745233563,2,898
72405,2012-01-22,31,591afcad-02b1-4936-b5c4-8521c6dc0659,2,1074
25325,2012-10-08,13,49272d8a-db97-494a-bde0-82fbf901d896,2,814
24656,2012-08-05,26,230f1d05-423b-4422-81af-fbcf24046dd5,4,878
67299,2012-09-29,3,84c5e8c7-5ff5-4c3d-9ec8-d2e9f2119e33,2,823
94240,2012-03-08,8,91119939-2805-43fd-8513-d9f109eecbf4,1,1028
129716,2012-10-07,18,d3aebb12-05fe-4d6d-bec0-98fa882d945d,2,815
172023,2012-09-20,25,000ea776-1f3a-412e-b6e1-0705350d2157,0,832
139123,2012-04-19,31,f7df063f-0443-49e0-bfb2-08c528c76a0b,1,986
110975,2012-10-18,11,18d0382c-fefc-4e0f-97a2-5bc166596844,0,804
52433,2012-06-17,19,ee5e6d23-cf33-4c38-9437-cd5e345ce16a,0,927
78819,2012-04-07,32,e239e371-eff1-4534-b8c1-b1df788669f1,4,998
57569,2012-12-09,9,639e775a-6b61-4860-b57c-0c97b897b9c6,1,752
111223,2012-12-20,5,e023e362-14a8-4d1e-a8d5-6fb8369c621f,4,741
173722,2012-04-09,14,67253e5c-c903-4522-b8d5-bcf32387af0c,2,996
152286,2012-06-30,21,8a694b5b-796f-49b0-bff6-defa59b9e697,1,914
173970,2012-12-19,22,3d0c5c48-e63d-45fa-be82-8d30a4720132,0,742
98388,2012-10-15,2,b4fe50fe-bc48-4173-b426-893160febce3,3,807
154331,2012-02-04,14,17219251-62a5-4ae6-8864-1a174c354e6d,3,1061
70447,2012-12-18,24,403d4eaf-5ddb-4981-9b6e-9b1616f39347,2,743
40413,2012-05-25,2,1d375405-6bb9-4aa2-b904-3ebbe8291c81,4,950
144540,2012-06-04,1,7e11448f-dd1a-4bd7-8699-7e68c12f36eb,3,940
20752,2012-07-03,6,662a3be6-d586-47c5-87d7-a6a2512515f2,2,911
178190,2012-02-23,13,be7abdd8-4f76-4e67-a844-b82b136fe558,2,1042
34758,2012-09-15,20,3450c687-1119-4e91-81a4-f0812ebf7ea6,3,837
48868,2012-12-17,16,103373aa-235a-4a88-a21a-0b4c974f877b,2,744
75333,2012-03-15,15,fdf2ac18-fb46-4a70-9dfb-9b981b41e06f,2,1021
107264,2012-07-16,17,64e07f5a-4fc9-4a2d-85f2-4e81c5a12bfb,0,898
157368,2012-12-31,10,38e9eade-43cd-4599-ba34-cee35041d00a,4,730
39887,2012-09-28,13,d5c3cc8c-593d-4b1d-9c73-a14a967e74a4,1,824
169911,2012-12-25,18,a982bbbd-a54b-4d54-a2b0-fa2b34f444f7,1,736
7881,2012-05-14,15,d7d497a3-5f5c-466c-890d-eb14ad927e73,0,961
96393,2012-08-15,6,695d84da-29ca-46b3-a4bf-fb2c31616baf,3,868
53119,2012-10-20,4,d8c83531-0f27-428e-a7b9-0d62e6f130fe,3,802
8063,2012-10-19,21,38cb3b56-36fa-4000-9c60-dcf46afbfe56,1,803
48465,2012-03-17,10,9d638b9e-7798-4922-9034-1c99eb7b1e35,3,1019
116001,2012-02-27,27,c4e2d6f2-5765-46b3-911f-4ddf2aaee4b5,3,1038
85110,2012-05-23,4,4918368d-652d-43d9-968b-b55aa6da3df0,3,952
151228,2012-12-14,23,72419f5b-0c3b-45f0-b763-86e367b76c7b,1,747
139962,2012-10-18,3,7d40b195-0167-437b-ad5d-a3bf3f6c76d1,2,804
113195,2012-08-01,19,8b1228f3-72ca-4c90-a2a6-1cbf218cb491,1,882
122995,2012-08-25,15,592da162-41a5-43b4-bda3-da8e4e052302,3,858
99537,2012-08-18,26,e198fe00-d00f-4462-9e73-aeecee13c10d,2,865
157291,2012-12-21,13,c90ac961-4419-4446-9a31-9da25bc6555d,1,740
179157,2012-05-31,6,0330821e-9952-45ce-9bd2-421d83b3af37,3,944
72272,2012-08-04,1,825871f9-9462-45cc-a96f-0c9511a5a12e,4,879
128463,2012-01-10,15,d8614cbb-75f1-4b70-8f35-4ca26cd68b73,2,1086
161740,2012-07-09,14,2f4c33c5-09d9-4f8d-aead-2f524203893c,1,905
42611,2012-10-13,11,6774371e-a983-45a3-8fd6-f4942e9b2e3a,2,809
93528,2012-06-23,8,a37a8e36-b6dd-4c02-98f6-64930c8dbbbb,3,921
45614,2012-09-18,6,31e919de-dacb-4db5-be7a-5b3e58375a0b,3,834
137288,2012-08-06,32,c97e12da-101d-4582-b383-0189198361f0,1,877
14051,2012-09-29,11,a3eb4373-6c96-45c6-9b1c-29ec50960848,3,823
19470,2012-05-28,2,e00413d7-2d59-4edb-b7cd-3350e78f97e7,2,947
41749,2012-08-07,5,1df770e7-1046-4a2a-b8d5-2c2558c4f413,2,876
17956,2012-03-12,4,b2724c71-611c-4449-adb8-319ad4bd5d03,3,1024
175382,2012-10-01,17,543cf16c-dead-4015-b591-4a4662f78929,2,821
150143,2012-08-16,17,0dc852e1-ba23-470b-bda6-a47fff992ba6,3,867
108238,2012-11-02,26,3d6b566f-33ef-4051-949e-7fdefe7c9296,1,789
38281,2012-07-26,17,ad231362-93fb-4296-b7e0-ecc9cc5e55d2,3,888
153801,2012-04-19,27,dd4007e4-b0fb-4207-8158-27643f8676b3,3,986
39335,2012-09-21,11,fc0c54ac-2b2d-4360-9d9b-3ef73b17147f,4,831
45747,2012-10-15,3,0cf148cb-9876-4c82-9830-8d63439ca7f2,2,807
116763,2012-12-05,12,d367e3d4-839b-45f3-af10-98522306407a,2,756
101804,2012-07-01,10,7a555808-bb33-41ed-932a-db770cb956f6,1,913
69432,2012-07-30,22,2b797faf-4206-4f3c-9250-47a23c84c92f,2,884
179842,2012-03-25,4,c8ba43ed-12de-4ff1-8c68-06bd9b1c75ce,2,1011
172076,2012-12-28,32,a13235c1-11da-4c39-a7a2-021806a17aa6,1,733
66577,2012-07-17,31,273228a5-599c-4095-a4c0-680b29f9f9d7,0,897
157518,2012-12-04,24,483bdeb6-f66f-4b7a-af61-83ebbedc244b,0,757
163971,2012-02-05,17,420f59a2-4a28-4841-8e1b-2e9e721460bd,2,1060
122712,2012-07-31,31,3f5623ae-db5b-43ec-ab96-ffb9266f78d4,1,883
163677,2012-08-07,24,78b93d97-d426-4195-98ba-cdaa0deb6f50,2,876
167130,2012-10-25,8,1ed2d6dd-c34e-4694-8e30-699ef6f090f0,3,797
7398,2012-08-15,11,cf5d0241-1d89-41fe-a0ea-f954acd7eab8,2,868
79346,2012-01-19,7,b289a6d3-30e8-4407-ba3e-08d569df298f,1,1077
137209,2012-12-23,27,2826b32f-e5c6-41c9-af47-a4127b1557aa,3,738
